Date,AAPL,AMZN,BAC,GLD,GOOGL,GS,JPM,LRCX,META,MSFT,NVDA,QQQ,SLV,SPY,SPYG,XLE,XLF,XLK
2020-01-16,75.91984558105469,93.89700317382812,29.797983169555664,146.30999755859375,71.91363525390625,215.402587890625,115.94666290283203,28.465627670288086,220.043212890625,157.4160614013672,6.195240020751953,214.21551513671875,16.770000457763672,302.4171447753906,41.37398147583008,22.93970489501953,27.51845359802246,45.75499725341797
2020-01-17,76.76038360595703,93.23600006103516,29.789405822753906,146.5800018310547,73.3696060180664,215.17832946777344,116.74918365478516,28.65636444091797,220.41033935546875,158.2969970703125,6.203951835632324,215.27561950683594,16.81999969482422,303.3583679199219,41.6107292175293,22.793195724487305,27.59850311279297,46.06329345703125
2020-01-21,76.24018096923828,94.5999984741211,29.403186798095703,146.74000549316406,73.50498962402344,211.93502807617188,115.60030364990234,28.71963119506836,219.71578979492188,157.72866821289062,6.170601844787598,215.17921447753906,16.639999389648438,302.76434326171875,41.57284927368164,22.384523391723633,27.36725616455078,46.04431915283203
2020-01-22,76.51229858398438,94.37300109863281,29.489013671875,146.7899932861328,73.58531188964844,213.09951782226562,115.46513366699219,28.967117309570312,219.5967254638672,156.97076416015625,6.224607467651367,215.7478485107422,16.65999984741211,302.8009033203125,41.563377380371094,22.168617248535156,27.447301864624023,46.2103157043457
2020-01-23,76.88079071044922,94.22899627685547,29.28304100036621,147.1199951171875,73.6259765625,211.83152770996094,115.34686279296875,29.067602157592773,218.0488739013672,157.9370880126953,6.293046951293945,216.44171142578125,16.610000610351562,303.14825439453125,41.66755294799805,22.083797454833984,27.37614631652832,46.42850112915039
2020-01-24,76.65922546386719,93.08200073242188,28.785261154174805,147.97999572753906,72.70757293701172,208.67445373535156,112.48304748535156,28.52052879333496,216.24302673339844,156.34552001953125,6.233814716339111,214.62025451660156,16.90999984741211,300.45220947265625,41.29822540283203,21.829341888427734,27.02927589416504,46.2103157043457
2020-01-27,74.40501403808594,91.41699981689453,28.19307518005371,148.99000549316406,70.99969482421875,205.41395568847656,111.53687286376953,27.334266662597656,213.19692993164062,153.73095703125,5.977971076965332,210.1871795654297,16.889999389648438,295.6361999511719,40.57849884033203,21.224044799804688,26.61125373840332,45.10997009277344
2020-01-28,76.5099105834961,92.6624984741211,28.52779197692871,147.66000366210938,71.93049621582031,209.24378967285156,113.5643539428711,28.069284439086914,216.09420776367188,156.74343872070312,6.171346664428711,213.41563415527344,16.31999969482422,298.73419189453125,41.15617370605469,21.320425033569336,26.922544479370117,45.973175048828125
2020-01-29,78.11140441894531,92.9000015258789,28.330398559570312,148.4600067138672,72.23795318603516,207.12184143066406,113.39537811279297,27.746429443359375,221.49183654785156,159.18751525878906,6.110870361328125,213.76258850097656,16.40999984741211,298.4874572753906,41.22246170043945,21.096813201904297,26.878074645996094,46.09175109863281
2020-01-30,77.99822998046875,93.53399658203125,28.733766555786133,148.47000122070312,72.11646270751953,210.5807647705078,114.7977523803711,28.930830001831055,207.8985137939453,163.6778564453125,6.117589950561523,214.52392578125,16.68000030517578,299.4561767578125,41.33610153198242,21.266448974609375,27.216053009033203,46.49015808105469
2020-01-31,74.53988647460938,100.43599700927734,28.17591094970703,149.3300018310547,71.05175018310547,205.07754516601562,111.8156509399414,27.745500564575195,200.3378448486328,161.26214599609375,5.884145259857178,211.12197875976562,16.81999969482422,294.01861572265625,40.61638641357422,20.60331916809082,26.646825790405273,45.21431350708008
2020-02-03,74.33519744873047,100.20999908447266,28.29606819152832,148.36000061035156,73.52234649658203,206.16436767578125,112.66888427734375,28.69729995727539,202.60012817382812,165.19349670410156,5.981207847595215,214.3119354248047,16.5,296.20263671875,41.052005767822266,20.33344268798828,26.833606719970703,45.81192398071289
2020-02-04,76.78927612304688,102.4834976196289,28.853919982910156,146.42999267578125,71.6780776977539,208.69175720214844,114.29086303710938,30.275266647338867,208.19618225097656,170.63107299804688,6.150441646575928,219.2172393798828,16.450000762939453,300.7172546386719,41.79065704345703,20.406694412231445,27.091535568237305,47.011878967285156
2020-02-05,77.4154281616211,101.99349975585938,29.789405822753906,146.61000061035156,71.7098159790039,210.7274627685547,116.23388671875,30.29572868347168,208.47401428222656,170.4227294921875,6.240784168243408,219.94003295898438,16.459999084472656,304.1899108886719,42.00846481323242,21.17392349243164,27.634077072143555,47.286964416503906
2020-02-06,78.32095336914062,102.5114974975586,29.755069732666016,147.39999389648438,73.19355773925781,208.58822631835938,116.25078582763672,30.1003475189209,209.20823669433594,173.9561767578125,6.327640056610107,221.8385467529297,16.6299991607666,305.2135009765625,42.29256057739258,20.95801544189453,27.59850311279297,47.718570709228516
2020-02-07,77.2563705444336,103.96399688720703,29.703580856323242,147.7899932861328,73.3492660522461,205.29319763183594,115.87907409667969,29.344860076904297,210.6767120361328,174.20254516601562,6.261440277099609,220.88446044921875,16.540000915527344,303.5867919921875,42.06528854370117,20.81151008605957,27.50066566467285,47.2822265625
2020-02-10,77.62329864501953,106.69550323486328,29.772233963012695,148.1699981689453,74.81465911865234,204.74111938476562,116.36061096191406,29.75702667236328,211.40103149414062,178.7591094970703,6.54465913772583,223.5539093017578,16.610000610351562,305.85321044921875,42.557708740234375,20.70741844177246,27.580718994140625,47.92251968383789
2020-02-11,77.15496826171875,107.54000091552734,29.840898513793945,147.66000366210938,74.88408660888672,203.96482849121094,116.58026885986328,30.300390243530273,205.57676696777344,174.7235565185547,6.667105197906494,223.59246826171875,16.479999542236328,306.3832702636719,42.519832611083984,20.938743591308594,27.678552627563477,47.761260986328125
2020-02-12,78.98722839355469,108.0,29.969627380371094,147.5399932861328,75.30906677246094,205.85385131835938,116.58026885986328,31.133087158203125,209.1189422607422,174.97935485839844,6.78283166885376,225.7705078125,16.329999923706055,308.35723876953125,42.860755920410156,21.22018814086914,27.696334838867188,48.27824783325195
2020-02-13,78.42475128173828,107.49349975585938,29.961042404174805,148.3800048828125,75.04923248291016,205.59507751464844,116.47885131835938,31.780658721923828,211.48040771484375,174.0320281982422,6.739030361175537,225.4813995361328,16.459999084472656,308.0281677246094,42.813411712646484,21.154644012451172,27.68744468688965,48.15017318725586
2020-02-14,78.44407653808594,106.74349975585938,29.909549713134766,149.0,75.31402587890625,204.4996337890625,116.12406921386719,31.56852149963379,212.51231384277344,175.5855712890625,7.212142467498779,226.12704467773438,16.559999465942383,308.521728515625,42.99333953857422,21.0428409576416,27.723020553588867,48.35887145996094
2020-02-18,77.0077133178711,107.78350067138672,29.411773681640625,150.91000366210938,75.3492431640625,201.1614532470703,114.58656311035156,30.26967430114746,216.1041259765625,177.3665313720703,7.380878925323486,226.21380615234375,17.010000228881836,307.72662353515625,42.89863204956055,20.86934471130371,27.48287582397461,48.17864227294922
2020-02-19,78.12300109863281,108.51100158691406,29.797983169555664,151.7899932861328,75.6185073852539,204.71524047851562,116.1494140625,31.06144905090332,215.79653930664062,177.89852905273438,7.832088947296143,228.3822021484375,17.229999542236328,309.1979675292969,43.211151123046875,21.146928787231445,27.68744468688965,48.752532958984375
2020-02-20,77.321533203125,107.65499877929688,29.909549713134766,152.41000366210938,75.22774505615234,200.7474365234375,116.1494140625,30.562755584716797,212.90919494628906,175.1817626953125,7.682764530181885,226.2620086669922,17.139999389648438,307.9277038574219,42.91757583618164,21.123802185058594,27.634077072143555,48.24503707885742
2020-02-21,75.5713882446289,104.79850006103516,29.489013671875,154.6999969482422,73.56497955322266,198.92738342285156,114.73017120361328,29.47511863708496,208.54347229003906,169.64381408691406,7.318660259246826,221.91561889648438,17.280000686645508,304.7566223144531,42.273616790771484,20.873199462890625,27.36725616455078,47.16365051269531
2020-02-24,71.98170471191406,100.4645004272461,28.090087890625,156.08999633789062,70.41104125976562,193.68292236328125,111.646728515625,27.954835891723633,199.15711975097656,162.3295440673828,6.801249980926514,213.35777282714844,17.399999618530273,294.649169921875,40.74896240234375,19.909351348876953,26.47783851623535,45.21431350708008
